System Replica Z Radius.Max Radius.Min Radius.FrameCount Radius.StdDev Radius.Mean Radius_p1std Radius_m1std Radius_p2std Radius_m2std offZ
nolig_neg200mV 1us 139.08911428571426 20.0 12.250795511999986 496.0 1.2287211396034543 16.249497772280137 17.47821891188359 15.020776632676682 18.706940051487045 13.792055493073228 55.08911428571426
nolig_neg200mV 1us 140.0917382738095 20.0 13.147009339276194 496.0 1.2268383804004812 17.0078851140882 18.23472349448868 15.781046733687718 19.461561874889163 14.554208353287237 56.09173827380951
nolig_neg200mV 1us 141.09436226190473 20.0 13.83894143502856 496.0 1.1816608662719952 17.757847675180876 18.93950854145287 16.576186808908883 20.121169407724867 15.394525942636886 57.094362261904735
nolig_neg200mV 1us 142.09698625 20.0 14.254471022999992 496.0 1.0664806685702648 18.440820897895016 19.50730156646528 17.37434022932475 20.573782235035544 16.307859560754487 58.096986249999986
nolig_neg200mV 1us 143.0996102380952 20.0 14.76423960767617 496.0 0.9194690410555003 18.9839475050547 19.9034165461102 18.0644784639992 20.8228855871657 17.1450094229437 59.09961023809521
nolig_neg200mV 1us 144.10223422619046 20.0 15.263083369433323 496.0 0.7227667546569687 19.348687902652067 20.071454657309037 18.625921147995097 20.794221411966003 17.90315439333813 60.10223422619046
nolig_neg200mV 1us 145.10485821428568 20.0 15.789038389285695 496.0 0.5809611148686387 19.560904134523124 20.141865249391763 18.979943019654485 20.722826364260403 18.398981904785845 61.104858214285684
nolig_neg200mV 1us 146.10748220238094 20.0 16.387063533290462 496.0 0.46897747082632735 19.652332123768073 20.1213095945944 19.183354652941745 20.59028706542073 18.714377182115417 62.107482202380936
nolig_neg200mV 1us 147.11010619047616 20.0 16.695622731428585 496.0 0.42975963603051215 19.662478212913022 20.092237848943533 19.23271857688251 20.521997484974047 18.802958940851997 63.11010619047616
nolig_neg200mV 1us 148.1127301785714 20.0 16.340428870371436 496.0 0.4430854923374104 19.667025826041893 20.110111318379303 19.223940333704483 20.553196810716713 18.780854841367074 64.11273017857141
nolig_neg200mV 1us 149.11535416666663 20.0 16.005153578333346 496.0 0.47950257153111725 19.661270224360017 20.140772795891134 19.1817676528289 20.620275367422252 18.70226508129778 65.11535416666663
nolig_neg200mV 1us 150.1179781547619 20.0 15.792715208000004 496.0 0.5187485702060116 19.645836062486154 20.164584632692165 19.127087492280143 20.683333202898176 18.608338922074132 66.11797815476189
nolig_neg200mV 1us 151.1206021428571 20.0 15.718800435885715 496.0 0.5485073400549926 19.63465480340914 20.183162143464134 19.08614746335415 20.731669483519127 18.537640123299155 67.12060214285711
nolig_neg200mV 1us 152.12322613095236 20.0 15.788141544714284 496.0 0.5606462879453007 19.627954081893336 20.188600369838635 19.067307793948036 20.749246657783935 18.506661506002736 68.12322613095236
nolig_neg200mV 1us 153.12585011904758 20.0 15.981141882028561 496.0 0.5536112578955854 19.617980633045228 20.171591890940814 19.064369375149642 20.7252031488364 18.510758117254056 69.12585011904758
nolig_neg200mV 1us 154.12847410714284 20.0 16.30511151327139 496.0 0.5189039555780741 19.599343949693772 20.118247905271847 19.080439994115697 20.63715186084992 18.561536038537625 70.12847410714284
nolig_neg200mV 1us 155.13109809523806 20.0 16.75639001878093 496.0 0.48005137388807245 19.57744034799464 20.057491721882712 19.097388974106565 20.537543095770783 18.617337600218494 71.13109809523806
nolig_neg200mV 1us 156.1337220833333 20.0 17.01828300723333 496.0 0.46683389669639747 19.573824015113257 20.040657911809653 19.10699011841686 20.507491808506053 18.64015622172046 72.13372208333331
nolig_neg200mV 1us 157.13634607142856 20.0 17.112653232314283 496.0 0.4743514352951921 19.58922741268483 20.063578847980022 19.11487597738964 20.537930283275216 18.640524542094447 73.13634607142856
nolig_neg200mV 1us 158.13897005952379 20.0 17.252061830500036 496.0 0.5015771111381839 19.62628975489502 20.1278668660332 19.124712643756837 20.629443977171388 18.62313553261865 74.13897005952379
nolig_neg200mV 1us 159.14159404761904 20.0 17.399008546476193 496.0 0.47150544370979 19.787074012248517 20.25857945595831 19.315568568538726 20.730084899668096 18.84406312482894 75.14159404761904
nolig_neg200mV 1us 160.14421803571426 20.0 20.0 496.0 0.0 20.0 20.0 20.0 20.0 20.0 76.14421803571426
nolig_neg200mV 1us 161.1468420238095 20.0 20.0 496.0 0.0 20.0 20.0 20.0 20.0 20.0 77.14684202380951
nolig_neg200mV 1us 162.14946601190474 20.0 20.0 496.0 0.0 20.0 20.0 20.0 20.0 20.0 78.14946601190474
nolig_neg200mV 1us 163.15209 20.0 20.0 496.0 0.0 20.0 20.0 20.0 20.0 20.0 79.15208999999999
nolig_pos200mV 1us -5.28874 20.0 19.88574 532.0 0.004953799255891333 19.999785225563908 20.0047390248198 19.994831426308018 20.009692824075692 19.989877627052124 -89.28874
nolig_pos200mV 1us -4.286116011904761 20.0 19.306078887314282 532.0 0.04626891067389084 19.988034237502415 20.034303148176306 19.941765326828524 20.080572058850198 19.895496416154632 -88.28611601190477
nolig_pos200mV 1us -3.283492023809524 20.0 18.76562120460952 532.0 0.0878875810554233 19.972541682579344 20.060429263634767 19.88465410152392 20.14831684469019 19.7967665204685 -87.28349202380953
nolig_pos200mV 1us -2.280868035714286 20.0 18.26906055735714 532.0 0.13666604942521274 19.954498702283523 20.091164751708735 19.81783265285831 20.227830801133948 19.6811666034331 -86.28086803571429
nolig_pos200mV 1us -1.2782440476190482 20.0 17.820411930761907 532.0 0.19130897194004834 19.93314005256202 20.12444902450207 19.74183108062197 20.315757996442116 19.550522108681925 -85.27824404761905
nolig_pos200mV 1us -0.27562005952381075 20.0 17.42144483761905 532.0 0.2482625491432457 19.90963245998765 20.157895009130897 19.661369910844407 20.406157558274142 19.41310736170116 -84.27562005952382
nolig_pos200mV 1us 0.7270039285714276 20.0 17.076677700371427 532.0 0.3062055222801349 19.883454156906886 20.18965967918702 19.577248634626752 20.495865201467154 19.271043112346618 -83.27299607142857
nolig_pos200mV 1us 1.729627916666666 20.0 16.791573898566668 532.0 0.36228741179186674 19.856009278754556 20.218296690546424 19.493721866962687 20.58058410233829 19.131434455170822 -82.27037208333333
nolig_pos200mV 1us 2.7322519047619034 20.0 16.56963405470476 532.0 0.40786601771635234 19.827864903418735 20.235730921135087 19.419998885702384 20.64359693885144 19.01213286798603 -81.26774809523809
nolig_pos200mV 1us 3.734875892857141 20.0 16.409835864514285 532.0 0.4417717187732146 19.807177201902345 20.24894892067556 19.36540548312913 20.690720639448774 18.923633764355916 -80.26512410714285
nolig_pos200mV 1us 4.737499880952378 20.0 16.30799996742857 532.0 0.4670592696563534 19.785349649843692 20.252408919500045 19.31829038018734 20.719468189156398 18.851231110530986 -79.26250011904762
nolig_pos200mV 1us 5.7401238690476175 20.0 16.263855179119048 532.0 0.48635192910166863 19.763528213031204 20.249880142132874 19.277176283929535 20.736232071234543 18.790824354827866 -78.25987613095238
nolig_pos200mV 1us 6.742747857142855 20.0 16.130464041485713 532.0 0.5097338405763628 19.738706616236023 20.248440456812386 19.22897277565966 20.75817429738875 18.719238935083297 -77.25725214285714
nolig_pos200mV 1us 7.745371845238092 20.0 15.944428681109525 532.0 0.5460744444877451 19.712894768556293 20.258969213044036 19.16682032406855 20.805043657531783 18.620745879580802 -76.2546281547619
nolig_pos200mV 1us 8.74799583333333 20.0 15.825204032933335 532.0 0.5770409588789192 19.68819306967017 20.265234028549088 19.111152110791252 20.84227498742801 18.53411115191233 -75.25200416666667
nolig_pos200mV 1us 9.750619821428568 20.0 15.773787786357143 532.0 0.5802909953849089 19.67300542369297 20.25329641907788 19.09271442830806 20.833587414462787 18.512423432923153 -74.24938017857143
nolig_pos200mV 1us 10.753243809523806 20.0 15.786868647999999 532.0 0.5952141893652789 19.65604214670623 20.25125633607151 19.06082795734095 20.84647052543679 18.465613767975672 -73.24675619047619
nolig_pos200mV 1us 11.755867797619043 20.0 15.867619053885715 532.0 0.6119697966165795 19.63799320100218 20.24996299761876 19.026023404385597 20.861932794235337 18.41405360776902 -72.24413220238095
nolig_pos200mV 1us 12.75849178571428 20.0 16.01215426762857 532.0 0.6259414577262892 19.61858003793238 20.244521495658667 18.99263858020609 20.87046295338496 18.3666971224798 -71.24150821428572
nolig_pos200mV 1us 13.761115773809518 20.0 16.14920029598571 532.0 0.6361473743673444 19.59917131670619 20.235318691073534 18.963023942338847 20.871466065440877 18.326876567971503 -70.23888422619048
nolig_pos200mV 1us 14.763739761904755 20.0 16.220138436952382 532.0 0.6394276326853777 19.579491090898983 20.218918723584363 18.940063458213604 20.858346356269738 18.30063582552823 -69.23626023809524
nolig_pos200mV 1us 15.766363749999996 20.0 16.333195823 532.0 0.6384752330706644 19.557861710708398 20.196336943779063 18.919386477637733 20.834812176849727 18.28091124456707 -68.23363625
nolig_pos200mV 1us 16.768987738095234 20.0 16.452251347133334 532.0 0.6364948311856975 19.535038734858396 20.171533566044094 18.8985439036727 20.80802839722979 18.262049072487002 -67.23101226190477
nolig_pos200mV 1us 17.77161172619047 20.0 16.64285065552857 532.0 0.6377864951994654 19.51889375003097 20.156680245230433 18.881107254831505 20.7944667404299 18.243320759632038 -66.22838827380953
nolig_pos200mV 1us 18.77423571428571 20.0 16.895094434057143 532.0 0.6209358533029866 19.51896996275079 20.139905816053776 18.898034109447806 20.760841669356765 18.277098256144818 -65.22576428571429
nolig_pos200mV 1us 19.776859702380946 20.0 16.469756503761907 532.0 0.6480037769483257 19.508307455887213 20.156311232835538 18.860303678938887 20.804315009783863 18.212299901990562 -64.22314029761905
nolig_pos200mV 1us 20.779483690476184 20.0 16.028393755847624 532.0 0.7283350639357228 19.44953085864834 20.177865922584065 18.721195794712617 20.906200986519785 17.992860730776897 -63.220516309523816
nolig_pos200mV 1us 21.78210767857142 20.0 15.563394069271435 532.0 0.8214407618245693 19.35919308309848 20.180633844923047 18.53775232127391 21.002074606747616 17.71631155944934 -62.21789232142858
nolig_pos200mV 1us 22.784731666666662 20.0 14.80837947666667 532.0 0.9206322065613172 19.267167280599207 20.187799487160525 18.346535074037888 21.10843169372184 17.425902867476573 -61.21526833333334
nolig_pos200mV 1us 23.7873556547619 20.0 14.150591202728574 532.0 1.020666318229332 19.13822937919558 20.15889569742491 18.117563060966248 21.17956201565424 17.096896742736917 -60.212644345238104
nolig_pos200mV 1us 24.789979642857137 20.0 13.590594663285717 532.0 1.1123836873746629 18.984598552050482 20.096982239425145 17.87221486467582 21.20936592679981 16.759831177301155 -59.21002035714287
nolig_pos200mV 1us 25.792603630952375 20.0 13.164286104219048 532.0 1.255253102276425 18.763831413515543 20.019084515791967 17.50857831123912 21.274337618068394 16.253325208962693 -58.20739636904763
nolig_pos200mV 1us 26.795227619047612 20.0 12.79442695436191 532.0 1.333092903681319 18.56619185356751 19.89928475724883 17.23309894988619 21.232377660930148 15.900006046204872 -57.20477238095239
nolig_pos200mV 1us 27.79785160714285 20.0 12.12739453668572 532.0 1.4274007669452804 18.37949740108169 19.80689816802697 16.95209663413641 21.23429893497225 15.524695867191129 -56.202148392857154
nolig_pos200mV 1us 28.800475595238087 19.9779121378035 11.442260147047625 532.0 1.5471988232352778 18.154741766351428 19.701940589586705 16.60754294311615 21.249139412821982 15.060344119880872 -55.19952440476192
nolig_pos200mV 1us 29.803099583333324 19.96962414666667 10.68511145603334 532.0 1.6306408445560991 17.750606357584825 19.381247202140923 16.119965513028728 21.011888046697024 14.489324668472626 -54.19690041666668
nolig_pos200mV 1us 30.80572357142856 19.971798610292097 9.972444937142864 532.0 1.6831779979931307 17.272937885330595 18.956115883323726 15.589759887337465 20.639293881316856 13.906581889344334 -53.19427642857144
nolig_pos200mV 1us 31.8083475595238 19.978804872476196 9.317778799895246 532.0 1.7296060821073513 16.769651535794274 18.499257617901627 15.040045453686924 20.228863700008976 13.310439371579571 -52.191652440476204
nolig_pos200mV 1us 32.81097154761904 19.876572515122287 8.730533832323815 532.0 1.7105922296827933 16.211424169959777 17.92201639964257 14.500831940276983 19.632608629325365 12.79023971059419 -51.18902845238096
nolig_pos200mV 1us 33.81359553571428 19.782236984542863 8.223504493557147 532.0 1.684044935011957 15.653739902705084 17.33778483771704 13.969694967693126 19.021829772729 12.28565003268117 -50.18640446428572
nolig_pos200mV 1us 34.816219523809515 19.177166540190484 7.734904912304768 532.0 1.6563310618138172 15.10606689891453 16.762397960728347 13.449735837100713 18.418729022542166 11.793404775286897 -49.183780476190485
nolig_pos200mV 1us 35.81884351190476 18.552758056333335 7.319033777190481 532.0 1.6194541345545261 14.560737547572955 16.180191682127482 12.941283413018429 17.79964581668201 11.321829278463904 -48.18115648809524
nolig_pos200mV 1us 36.8214675 17.931728568600008 7.018339687399999 532.0 1.5865659075183403 14.020156061329711 15.606721968848051 12.433590153811371 17.19328787636639 10.847024246293032 -47.1785325
nolig_pos200mV 1us 37.824091488095235 17.3477241860381 6.720608118876191 532.0 1.5616909996302588 13.490023808985475 15.051714808615733 11.928332809355217 16.613405808245993 10.366641809724957 -46.175908511904765
nolig_pos200mV 1us 38.82671547619047 16.8046475788381 6.530287270152382 532.0 1.5411607388373771 12.967969257707951 14.509129996545328 11.426808518870574 16.050290735382706 9.885647780033196 -45.17328452380953
nolig_pos200mV 1us 39.82933946428571 16.297419091028576 6.5070879519 532.0 1.5276439778749238 12.457860579221519 13.985504557096442 10.930216601346595 15.513148534971366 9.402572623471672 -44.17066053571429
nolig_pos200mV 1us 40.83196345238095 15.792563690380955 6.670968326000001 532.0 1.5076890301038541 11.97159694914319 13.479285979247045 10.463907919039336 14.9869750093509 8.956218888935481 -43.16803654761905
nolig_pos200mV 1us 41.834587440476184 15.342291031276194 6.826614522823808 532.0 1.4881150168873967 11.50588882183784 12.994003838725236 10.017773804950442 14.482118855612633 8.529658788063045 -42.165412559523816
nolig_pos200mV 1us 42.83721142857142 14.860558718400004 6.805356451314285 532.0 1.4695906813781678 11.060553443065528 12.530144124443696 9.59096276168736 13.999734805821863 8.121372080309193 -41.16278857142858
nolig_pos200mV 1us 43.83983541666666 14.341059480900004 6.934514661366666 532.0 1.442419098320939 10.647808244127516 12.090227342448454 9.205389145806578 13.532646440769394 7.762970047485638 -40.16016458333334
nolig_pos200mV 1us 44.8424594047619 13.873203848523813 6.8809420149619065 532.0 1.4081695083789354 10.270788077726934 11.67895758610587 8.862618569347998 13.087127094484805 7.454449060969063 -39.1575405952381
nolig_pos200mV 1us 45.845083392857134 13.463805474285717 6.607891823742861 532.0 1.3629040866920101 9.941645902957891 11.304549989649901 8.57874181626588 12.667454076341912 7.21583772957387 -38.154916607142866
nolig_pos200mV 1us 46.84770738095237 13.107226672571434 6.329312003142861 532.0 1.3119719601594477 9.6611739339136 10.973145894073049 8.349201973754152 12.285117854232496 7.037230013594705 -37.15229261904763
nolig_pos200mV 1us 47.85033136904761 12.774780265647625 6.169419962166675 532.0 1.255182172456115 9.425925809638812 10.681107982094927 8.170743637182698 11.936290154551042 6.915561464726583 -36.14966863095239
nolig_pos200mV 1us 48.85295535714285 12.50575473554286 5.871389628457148 532.0 1.2030997172776172 9.242127147618362 10.445226864895979 8.039027430340745 11.648326582173596 6.8359277130631275 -35.14704464285715
nolig_pos200mV 1us 49.855579345238084 12.238115290785718 5.640207903304767 532.0 1.143453027029975 9.111935916997325 10.2553889440273 7.96848288996735 11.398841971057275 6.825029862937376 -34.144420654761916
nolig_pos200mV 1us 50.85820333333333 12.044273748 5.280398116266669 532.0 1.0938998234573483 9.021477604539346 10.115377427996695 7.927577781081998 11.209277251454042 6.83367795762465 -33.14179666666667
nolig_pos200mV 1us 51.860827321428566 11.881533185142858 5.055953598714282 532.0 1.0513584696114637 8.979067443884984 10.030425913496448 7.9277089742735205 11.081784383107912 6.8763505046620566 -32.139172678571434
nolig_pos200mV 1us 52.8634513095238 11.672189871238096 5.007928618047619 532.0 1.0247573577751516 8.98075497450948 10.005512332284631 7.9559976167343285 11.030269690059784 6.931240258959177 -31.136548690476197
nolig_pos200mV 1us 53.86607529761904 11.763278882619048 5.087687958014285 532.0 1.005036032012678 9.030164392958284 10.035200424970961 8.025128360945606 11.04023645698364 7.020092328932927 -30.13392470238096
nolig_pos200mV 1us 54.86869928571428 11.928618049485713 5.319840296057141 532.0 1.001310637794895 9.125651683648556 10.12696232144345 8.124341045853662 11.128272959238346 7.123030408058765 -29.13130071428572
nolig_pos200mV 1us 55.871323273809516 11.638388438628574 5.374550097042855 532.0 0.9768750435754867 9.254036925677562 10.230911969253048 8.277161882102076 11.207787012828536 7.300286838526588 -28.128676726190484
nolig_pos200mV 1us 56.87394726190475 11.474812611438097 5.526927776685712 532.0 0.940820745562075 9.400866711887122 10.341687457449197 8.460045966325048 11.282508203011272 7.519225220762973 -27.126052738095247
nolig_pos200mV 1us 57.87657124999999 11.442913597700004 5.654884806599997 532.0 0.8968192869847257 9.53226508666823 10.429084373652957 8.635445799683504 11.325903660637682 7.738626512698779 -26.12342875000001
nolig_pos200mV 1us 58.87919523809523 11.793685702666657 5.8195727065523775 532.0 0.8443472019998487 9.632116715949008 10.476463917948857 8.78776951394916 11.320811119948706 7.943422311949311 -25.120804761904772
nolig_pos200mV 1us 59.881819226190466 12.263031621899989 6.183226656309517 532.0 0.8030029138354382 9.679722817930465 10.482725731765903 8.876719904095026 11.285728645601342 8.073716990259587 -24.118180773809534
nolig_pos200mV 1us 60.8844432142857 12.393020965028573 6.694812763457135 532.0 0.790083922773707 9.681594610886457 10.471678533660164 8.89151068811275 11.261762456433871 8.101426765339042 -23.115556785714297
nolig_pos200mV 1us 61.88706720238094 12.327619352780953 7.340223367428562 532.0 0.7689081539874466 9.673591011298017 10.442499165285463 8.90468285731057 11.21140731927291 8.135774703323124 -22.11293279761906
nolig_pos200mV 1us 62.88969119047618 12.161801207523814 7.48057242657143 532.0 0.7399787853437556 9.665199534438562 10.405178319782317 8.925220749094807 11.145157105126074 8.18524196375105 -21.110308809523822
nolig_pos200mV 1us 63.892315178571415 11.788404825285724 7.419649908128571 532.0 0.7027011062172387 9.652911365910956 10.355612472128195 8.950210259693717 11.058313578345434 8.247509153476479 -20.107684821428585
nolig_pos200mV 1us 64.89493916666665 11.455195948733326 7.5703461656666615 532.0 0.6714298622516264 9.631057870741477 10.302487732993104 8.959628008489851 10.97391759524473 8.288198146238225 -19.105060833333354
nolig_pos200mV 1us 65.89756315476188 11.448404646676185 7.596978099623822 532.0 0.6572993987257433 9.57351865170051 10.230818050426254 8.916219252974766 10.888117449151997 8.258919854249024 -18.102436845238117
nolig_pos200mV 1us 66.90018714285712 11.453244201371431 7.077181222857154 532.0 0.670238186031823 9.464414202888726 10.134652388920548 8.794176016856904 10.804890574952372 8.12393783082508 -17.09981285714288
nolig_pos200mV 1us 67.90281113095236 11.230202670928582 6.6358461597762 532.0 0.6973918199480977 9.300692241059215 9.998084061007313 8.603300421111117 10.69547588095541 7.90590860116302 -16.097188869047642
nolig_pos200mV 1us 68.9054351190476 10.84819471280001 6.3353665248381 532.0 0.7100496025691317 9.09582293585325 9.805872538422381 8.385773333284117 10.515922140991513 7.675723730714986 -15.094564880952404
nolig_pos200mV 1us 69.90805910714283 10.547091508571437 6.199231783928573 532.0 0.7030118274939834 8.884725287965104 9.587737115459086 8.181713460471121 10.290748942953071 7.4787016329771365 -14.091940892857167
nolig_pos200mV 1us 70.91068309523807 10.34293404268572 6.238941386666662 532.0 0.6870762276929171 8.681035218878446 9.368111446571362 7.993958991185528 10.05518767426428 7.306882763492611 -13.08931690476193
nolig_pos200mV 1us 71.91330708333331 10.142819377366676 6.357983607233334 532.0 0.6615436519607238 8.486279842208964 9.147823494169687 7.82473619024824 9.80936714613041 7.163192538287516 -12.086692916666692
nolig_pos200mV 1us 72.91593107142855 9.865736603571436 6.419829285885713 532.0 0.6236910041467362 8.302266326731907 8.925957330878642 7.6785753225851705 9.54964833502538 7.054884318438434 -11.084068928571455
nolig_pos200mV 1us 73.91855505952378 9.639853296052385 6.426282822057155 532.0 0.5931085128909842 8.137352000905764 8.730460513796748 7.54424348801478 9.323569026687732 6.951134975123796 -10.081444940476217
nolig_pos200mV 1us 74.92117904761902 9.509857594666666 6.066718203047628 532.0 0.5795502334256845 7.998770967331261 8.578321200756946 7.4192207339055765 9.15787143418263 6.839670500479892 -9.07882095238098
nolig_pos200mV 1us 75.92380303571427 9.36650081528572 5.7463749704428615 532.0 0.573846340655255 7.879085999423156 8.45293234007841 7.305239658767901 9.026778680733665 6.731393318112646 -8.076196964285728
nolig_pos200mV 1us 76.92642702380951 9.238683648476194 5.563780802200002 532.0 0.574735000067495 7.789984330583872 8.364719330651367 7.215249330516377 8.939454330718862 6.640514330448882 -7.073572976190491
nolig_pos200mV 1us 77.92905101190475 9.207670747452381 5.479915453638099 532.0 0.5752142967854045 7.737752128124974 8.312966424910378 7.16253783133957 8.888180721695782 6.587323534554165 -6.070948988095253
nolig_pos200mV 1us 78.93167499999998 9.275397251599996 5.218285348800007 532.0 0.5839150133863245 7.703768711165404 8.287683724551728 7.11985369777908 8.871598737938053 6.535938684392756 -5.068325000000016
nolig_pos200mV 1us 79.93429898809522 9.440575541428561 4.729935249547626 532.0 0.5959012306652529 7.6648885493718195 8.260789780037072 7.068987318706567 8.856691010702326 6.473086088041313 -4.065701011904778
nolig_pos200mV 1us 80.93692297619046 9.200133529190493 4.334743728857147 532.0 0.6022265220200658 7.612635103020963 8.21486162504103 7.010408581000897 8.817088147061096 6.408182058980832 -3.063077023809541
nolig_pos200mV 1us 81.9395469642857 9.216987189771427 4.159372056385714 532.0 0.605734830607551 7.556380596933169 8.162115427540721 6.950645766325619 8.767850258148272 6.344910935718067 -2.0604530357143034
nolig_pos200mV 1us 82.94217095238093 9.146268901028574 3.971075755428573 532.0 0.6043139375735892 7.4950306994878 8.099344637061389 6.890716761914211 8.703658574634979 6.286402824340621 -1.057829047619066
nolig_pos200mV 1us 83.94479494047617 8.933499089333337 3.970508203690474 532.0 0.6077650303796659 7.427375690393515 8.035140720773182 6.81961066001385 8.642905751152847 6.211845629634183 -0.05520505952382848
nolig_pos200mV 1us 84.94741892857141 9.032682915228568 4.18208227671428 532.0 0.6022514208605532 7.36291665154839 7.965168072408943 6.760665230687836 8.567419493269496 6.158413809827284 0.947418928571409
nolig_pos200mV 1us 85.95004291666665 9.163151280600003 4.582063835633326 532.0 0.6007957881614014 7.28071103240301 7.881506820564412 6.6799152442416085 8.482302608725814 6.079119456080207 1.9500429166666464
nolig_pos200mV 1us 86.95266690476188 9.12518789952381 4.563141274000002 532.0 0.597908775869442 7.199232112625531 7.797140888494973 6.6013233367560895 8.395049664364416 6.003414560886648 2.952666904761884
nolig_pos200mV 1us 87.95529089285712 9.108187834414284 4.486996011885713 532.0 0.6114446254294382 7.120491976687112 7.7319366021165505 6.509047351257673 8.343381227545988 5.897602725828236 3.9552908928571213
nolig_pos200mV 1us 88.95791488095236 9.052911299857147 4.385805679066667 532.0 0.6305147127975691 7.04001087410715 7.670525586904719 6.409496161309581 8.301040299702288 5.7789814485120115 4.957914880952359
nolig_pos200mV 1us 89.9605388690476 9.037021690814289 4.329568813261915 532.0 0.6548459928816649 6.981677772092643 7.636523764974307 6.326831779210978 8.291369757855973 5.671985786329313 5.960538869047596
nolig_pos200mV 1us 90.96316285714283 8.921453361828576 4.080635870857148 532.0 0.6920190106691692 6.958899171312565 7.650918181981734 6.266880160643396 8.342937192650902 5.574861149974226 6.963162857142834
nolig_pos200mV 1us 91.96578684523807 8.866821747680955 4.041453670023808 532.0 0.7369151056905001 6.958645113734319 7.695560219424818 6.221730008043819 8.43247532511532 5.484814902353318 7.965786845238071
nolig_pos200mV 1us 92.96841083333331 8.899670468466663 4.115204029466657 532.0 0.7767425822870623 6.965489394013034 7.742231976300096 6.188746811725971 8.518974558587159 5.412004229438909 8.968410833333309
nolig_pos200mV 1us 93.97103482142855 9.107137285071426 4.202478324828574 532.0 0.8265540116928589 6.947537071063404 7.774091082756263 6.120983059370545 8.60064509444912 5.294429047677686 9.971034821428546
nolig_pos200mV 1us 94.97365880952378 9.191090306285716 4.067559020152386 532.0 0.8466544064171474 6.889330924140998 7.735985330558145 6.042676517723851 8.582639736975292 5.196022111306703 10.973658809523783
nolig_pos200mV 1us 95.97628279761902 9.228683195261901 3.9556805320380963 532.0 0.8353540078818861 6.7832169232710475 7.6185709311529335 5.947862915389162 8.45392493903482 5.112508907507276 11.976282797619021
nolig_pos200mV 1us 96.97890678571426 9.054620769942868 3.7965804058285713 532.0 0.8218001673996328 6.682045860175728 7.503846027575361 5.860245692776096 8.325646194974993 5.038445525376463 12.978906785714258
nolig_pos200mV 1us 97.9815307738095 8.671239513738099 3.789623165214285 532.0 0.8022025874461984 6.614670950148351 7.41687353759455 5.812468362702153 8.219076125040749 5.010265775255954 13.981530773809496
nolig_pos200mV 1us 98.98415476190473 8.529529836038101 3.9117530470095168 532.0 0.7889049688572248 6.589444504991917 7.378349473849142 5.800539536134692 8.167254442706367 5.011634567277468 14.984154761904733
nolig_pos200mV 1us 99.98677874999997 8.374714877300002 3.6384799485000157 532.0 0.7775834146756011 6.620797968850192 7.398381383525793 5.84321455417459 8.175964798201393 5.06563113949899 15.98677874999997
nolig_pos200mV 1us 100.98940273809521 8.433648487838088 3.0351101247619185 532.0 0.7705047230103506 6.718331022629139 7.48883574563949 5.947826299618788 8.259340468649839 5.1773215766084375 16.989402738095208
nolig_pos200mV 1us 101.99202672619045 8.634424882942849 2.5899889405381034 532.0 0.7730469890102919 6.880501574197475 7.653548563207767 6.107454585187183 8.426595552218059 5.3344075961768915 17.992026726190446
nolig_pos200mV 1us 102.99465071428568 8.924034163885704 2.3455600839428596 532.0 0.7819086899677328 7.094809512499021 7.876718202466753 6.312900822531288 8.658626892434487 5.530992132563555 18.994650714285683
nolig_pos200mV 1us 103.99727470238092 9.4434367792095 2.3632944139952405 532.0 0.7956405556904012 7.359816567956306 8.155457123646707 6.564176012265905 8.951097679337108 5.7685354565755045 19.99727470238092
nolig_pos200mV 1us 104.99989869047616 9.761352419723798 2.727412320619038 532.0 0.8160574167689173 7.650499340058298 8.466556756827215 6.834441923289381 9.282614173596132 6.018384506520463 20.999898690476158
nolig_pos200mV 1us 106.0025226785714 10.080967646128562 3.1412189967285644 532.0 0.8305262598859174 7.964317543444506 8.794843803330423 7.133791283558589 9.62537006321634 6.303265023672671 22.002522678571395
nolig_pos200mV 1us 107.00514666666665 10.338515172266652 4.587797647199985 532.0 0.8208620901763846 8.284813066885716 9.105675157062102 7.463950976709332 9.926537247238485 6.643088886532947 23.005146666666647
nolig_pos200mV 1us 108.00777065476188 10.560060250880953 4.938233689314284 532.0 0.7929023941469151 8.586734383180765 9.379636777327681 7.79383198903385 10.172539171474595 7.0009295948869354 24.007770654761885
nolig_pos200mV 1us 109.01039464285712 10.531108837342858 5.17658232251428 532.0 0.7490852929494247 8.829983037921858 9.579068330871284 8.080897744972432 10.328153623820707 7.331812452023009 25.010394642857122
nolig_pos200mV 1us 110.01301863095236 10.769890593085714 5.514638347404762 532.0 0.7368672864855407 8.964854497687712 9.701721784173253 8.227987211202171 10.438589070658793 7.491119924716631 26.01301863095236
nolig_pos200mV 1us 111.0156426190476 10.985622526438084 5.491831496304761 532.0 0.7907489621132341 8.96782946767258 9.758578429785814 8.177080505559346 10.549327391899048 7.386331543446111 27.015642619047597
nolig_pos200mV 1us 112.01826660714283 11.019833226185728 5.654225408628567 532.0 0.8852744578012757 8.844338843697779 9.729613301499054 7.959064385896503 10.61488775930033 7.073789928095227 28.018266607142834
nolig_pos200mV 1us 113.02089059523807 10.637780553380955 5.605817948761917 532.0 0.9828300041989643 8.61622295493038 9.599052959129345 7.633392950731416 10.58188296332831 6.650562946532452 29.020890595238072
